#weight  minuslogpost     logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau  A_planck         Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
10 502.69475 -2.0731433 2.9990669 0.93598379 1.0441042 0.022406747 0.11946381 0.059145204 0.99924996 0.0084500002 2.0066803e-09 69.157627 0.29662798 0.14187056 0.70328455 0.24541324 0.24673982 2.5787405 8.1475296  0.8377897  1.0074302 0.45629013 0.61828405 2.0066803  1.782811  13.66858 147.20303 1026.6373 -10.623915 -10.623915 1026.6373   27.3768 397.71011 592.52869 9.0217398
13 502.62288 -2.0745909 2.9990417 0.93599587 1.0441037 0.022406682 0.11946356  0.05913483 0.99924941 0.0084218807 2.0066298e-09 69.157508 0.29662834 0.14187024 0.70328419 0.24541321 0.24673979 2.5787525  8.146514 0.83777609  1.0074147 0.45628299  0.6182742 2.0066298 1.7828032 13.668599 147.20317 1026.4935 -10.623849 -10.623849 1026.4935 27.371336 397.71011 592.39946  9.012554
21 502.20078 -2.0851345 2.9990448 0.93596679 1.0441017 0.022406895 0.11946961 0.059126212 0.99925022 0.0082198809 2.0066361e-09 69.154841 0.29666432  0.1418765 0.70324821 0.24541329 0.24673987 2.5787131 8.1457111 0.83772814  1.0073765 0.45628455 0.61825756 2.0066361 1.7828395 13.668664 147.20129 1025.6494 -10.623946 -10.623946 1025.6494 27.376498 397.71011 591.60446  8.958386
16 502.26962 -2.0851345 2.9990448 0.93596679 1.0441017 0.022406895 0.11946961 0.059126212 0.99919298 0.0082198809 2.0066361e-09 69.154841 0.29666432  0.1418765 0.70324821 0.24541329 0.24673987 2.5787131 8.1457111 0.83772814  1.0073765 0.45628455 0.61825756 2.0066361 1.7828395 13.668664 147.20129 1025.7729 -10.616818 -10.616818 1025.7729  27.38887 397.71011 591.70675 8.9671501
41 502.22395 -2.0963003 3.0007172 0.93598095 1.0441389 0.022421497 0.11935217  0.06067738   0.998631 0.0080112391 2.0099948e-09 69.221621 0.29587756 0.14177367 0.70403513  0.2454189  0.2467455 2.5760207 8.2929527 0.83792009  1.0071212 0.45578352 0.61798881 2.0099948 1.7802919 13.665597 147.21506 1025.4859 -10.518987 -10.518987 1025.4859 27.478584 398.30123 590.83515 8.8709143
 9 502.03519 -2.0963003 3.0007172 0.93598095 1.0441389 0.022421497 0.11935217  0.06067738 0.99910885 0.0080112391 2.0099948e-09 69.221621 0.29587756 0.14177367 0.70403513  0.2454189  0.2467455 2.5760207 8.2929527 0.83792009  1.0071212 0.45578352 0.61798881 2.0099948 1.7802919 13.665597 147.21506 1025.2812 -10.605388 -10.605388 1025.2812 27.374925 398.29031 590.80234 8.8135768
 8 502.94271 -2.0791631 3.0025045 0.93539308 1.0440774 0.022399278 0.11958332 0.061899227 0.99860768 0.0083336821 2.0135904e-09 69.099614  0.2973609  0.1419826 0.70255148 0.24541034 0.24673691 2.5801235 8.4216441 0.83943672  1.0098344 0.45775162 0.61988186 2.0135904 1.7791237 13.670639 147.17897 1026.9131 -10.513836 -10.513836 1026.9131 27.612718 398.89755 591.29713 9.1056974
29 502.99295 -2.1358608 3.0008031 0.93533258 1.0440556  0.02240717 0.11964435  0.06084852 0.99870222 0.0073137343 2.0101673e-09 69.077071 0.29769946 0.14205152 0.70221287  0.2454134 0.24673998 2.5786622   8.31809 0.83842559  1.0087826 0.45746044 0.61931134 2.0101673 1.7798355 13.670758 147.15375 1027.0543 -10.534181 -10.534181 1027.0543 27.555392 398.38281 592.30856 8.8074918
49 501.63727 -2.1187311 2.9971466 0.93567433 1.0440398 0.022417626 0.11966567 0.058525495 0.99911974 0.0076079714 2.0028306e-09 69.072859 0.29780238  0.1420833 0.70210994 0.24541742 0.24674401 2.5767331 8.0869141 0.83717725  1.0073113 0.45685828 0.61844269 2.0028306 1.7815976 13.670273 147.13666 1024.4884 -10.606932 -10.606932 1024.4884 27.325746 397.46778 590.88135 8.8135226
 1  501.9812 -2.1320814 2.9970389 0.93567481 1.0440392 0.022417681 0.11965888 0.058497357 0.99910334 0.0073776602  2.002615e-09 69.075147 0.29776854 0.14207656 0.70214378 0.24541744 0.24674403 2.5767229 8.0839937 0.83698671  1.0070653 0.45672834 0.61828436  2.002615  1.781506 13.670254 147.13837 1025.1716 -10.604601 -10.604601 1025.1716 27.318715 397.46412 591.61714 8.7716229
14 502.66602 -2.0830216 2.9957258 0.94453418 1.0442815 0.022520282 0.11905889 0.062191569 0.99617715  0.008259968  1.999987e-09 69.457733 0.29346625 0.14157917 0.70644704 0.24545502 0.24678175 2.5582419 8.4118582 0.83733321  1.0047037 0.45360454 0.61629388  1.999987 1.7660714 13.650244 147.18291 1024.3316 -9.4997841 -9.4997841 1024.3316 24.842918 398.55079 591.97156 8.9663372
28 503.75279 -2.1040521 2.9807291 0.93931578 1.0442623 0.022349832 0.11908145 0.054424775 0.99633449 0.0078695147 1.9702176e-09  69.30052 0.29449131 0.14143128 0.70542158 0.24539085 0.24671735 2.5893649 7.6816057 0.83011466 0.99717145 0.45047877 0.61151372 1.9702176 1.7670199 13.667915 147.36669 1026.6937 -9.5940424 -9.5940424 1026.6937 25.853963 396.18425 595.45467 9.2007984
50 502.75049 -2.0508511 2.9748202   0.940411 1.0448489  0.02267734 0.11796234 0.050869107  0.9971208 0.0088950597 1.9586101e-09 70.178505  0.2855615 0.14063968 0.71435356 0.24551069 0.24683762 2.5307669 7.2324394  0.8232948 0.98277322  0.4399519 0.60183894 1.9586101 1.7691459 13.612974 147.29955 1025.5125 -10.005736 -10.005736 1025.5125 25.762203 395.65126 594.38051 9.7184797
 4 502.89377 -2.0420087 2.9749425 0.94044302 1.0448505 0.022677841 0.11795328 0.050938797 0.99712379 0.0090780226 1.9588497e-09 70.182764 0.28550946 0.14063112 0.71440561 0.24551087 0.24683781  2.530679  7.239352 0.82333934 0.98279657 0.43993561 0.60184408 1.9588497 1.7691157 13.612836 147.30141 1025.8018 -10.007112 -10.007112 1025.8018 25.759813 395.63759 594.77772  9.626637
14 502.96667  -2.038954 2.9749816 0.94043393 1.0448493 0.022678812 0.11796244 0.051011355  0.9970641 0.0091420997 1.9589263e-09 70.179855  0.2855537 0.14064125 0.71436136 0.24551123 0.24683817 2.5305082 7.2467217 0.82338451 0.98287086 0.43999383 0.60190041 1.9589263 1.7689282 13.612815 147.29789 1025.8921 -9.9793575 -9.9793575 1025.8921 25.766654 395.66055 594.87729   9.58756
22 503.12089  -2.031854 2.9755248 0.94037454  1.044856  0.02267829 0.11796626 0.051165419 0.99716216 0.0092927881 1.9599907e-09 70.180308 0.28555671 0.14064455 0.71435836 0.24551104 0.24683798 2.5305999 7.2626815 0.82361498 0.98314279  0.4401193 0.60207047 1.9599907 1.7693441 13.612688 147.29745 1026.2911 -10.024652 -10.024652 1026.2911 25.797311  395.6735 595.34407 9.4762149
 4 503.10076  -2.031854 2.9755248 0.94037454  1.044856  0.02267829 0.11796626 0.051165419 0.99980657 0.0092927881 1.9599907e-09 70.180308 0.28555671 0.14064455 0.71435836 0.24551104 0.24683798 2.5305999 7.2626815 0.82361498 0.98314279  0.4401193 0.60207047 1.9599907 1.7693441 13.612688 147.29745 1027.5334 -10.665927 -10.665927 1027.5334 25.294696 395.66151 595.99095  10.58622
 9 501.01114 -1.9335458 2.9751802 0.93993124 1.0448342 0.022655955 0.11845462 0.051002319 0.99931462  0.011653443 1.9593153e-09 69.977037  0.2881698 0.14111057 0.71174477 0.24550284 0.24682975 2.5345174 7.2577941  0.8248482 0.98604392 0.44279047 0.60434669 1.9593153 1.7693114 13.617763 147.19248  1023.285  -10.63134  -10.63134  1023.285 25.425831  395.6761 592.93733  9.245706
11 500.06452  -1.924074 2.9821445 0.94478692 1.0452664 0.022902133 0.11841332 0.053603898  0.9998257  0.011910392 1.9730082e-09 70.346958 0.28556107 0.14131545 0.71435439 0.24560522  0.2469325 2.4903516 7.4707104 0.82823882 0.98749048 0.44259355 0.60545286 1.9730082 1.7724302 13.580408  146.9311  1021.462  -10.66649  -10.66649  1021.462 24.446584 395.85725 592.08546 9.0727221
28 499.91909 -1.9322423 2.9821112 0.94480081  1.045264 0.022902573 0.11840694 0.053613846 0.99980922  0.011688471 1.9729426e-09 70.348797 0.28553415 0.14130952 0.71438132 0.24560543 0.24693271 2.4902724 7.4715133 0.82826885 0.98751338 0.44258873 0.60546054 1.9729426  1.772336 13.580408  146.9323 1021.1702 -10.666008 -10.666008 1021.1702 24.439615 395.85823 591.75265 9.1196903
 5 499.86074  -1.955203 2.9822425 0.94479008 1.0452654 0.022902958  0.1183898 0.053708227 0.99979942  0.011086565 1.9732017e-09 70.355804 0.28544342 0.14129276 0.71447207 0.24560561 0.24693289  2.490203 7.4806404 0.82841282 0.98763584 0.44259533 0.60551766 1.9732017 1.7722342 13.580252 146.93642 1021.0529 -10.665701 -10.665701 1021.0529 24.437481 395.87825 591.47722 9.2599352
39 499.70958 -1.9324241 2.9790324 0.94361676 1.0452297 0.022871877 0.11869994 0.052679934 0.99893861   0.01168358 1.9668775e-09 70.205274 0.28723499 0.14157182 0.71268013 0.24559132 0.24691854 2.4958153  7.388271 0.82778731 0.98794756 0.44364688 0.60600764 1.9668775 1.7701909 13.585765 146.88871 1020.5767 -10.578796 -10.578796 1020.5767 24.678493 395.72657 591.03161 9.1400778
 1 499.32265  -1.908349 2.9789349 0.94165457 1.0451937 0.022767383 0.11927329 0.052138208 0.99889023  0.012349546 1.9666859e-09 69.898459 0.29072174 0.14204067 0.70919264 0.24554593 0.24687299 2.5147302 7.3636919 0.82942511 0.99207242 0.44721456 0.60904104 1.9666859 1.7719372 13.599727 146.85274 1019.7861 -10.570392 -10.570392 1019.7861  25.13001 395.72766 589.96976 8.9586498
 4 499.80546 -1.9850309 2.9791899 0.94172816 1.0451921 0.022766469 0.11923564 0.052344573 0.99886786  0.010350684 1.9671874e-09 69.910657 0.29054139  0.1420021 0.70937301 0.24554555 0.24687261 2.5148949 7.3843192 0.82989328 0.99254579 0.44732817 0.60929028 1.9671874 1.7716577 13.599701 146.86368 1020.7437 -10.566381 -10.566381 1020.7437  25.08461 395.73989  590.6741 9.2450877
 6 499.88309 -1.9865432 2.9791791 0.94174441  1.045192 0.022767473  0.1192343 0.052339066 0.99886826  0.010314706 1.9671662e-09 69.911946 0.29053001 0.14200178  0.7093844 0.24554596 0.24687303 2.5147139  7.383528 0.82989064  0.9925335   0.447318 0.60928238 1.9671662 1.7716581 13.599598 146.86287 1020.8991 -10.566453 -10.566453 1020.8991 25.079908 395.74048 590.82346 9.2552425
15 499.85633 -1.9865432 2.9791791 0.94174441  1.045192 0.022767473  0.1192343 0.052339066 0.99883749  0.010314706 1.9671662e-09 69.911946 0.29053001 0.14200178  0.7093844 0.24554596 0.24687303 2.5147139  7.383528 0.82989064  0.9925335   0.447318 0.60928238 1.9671662 1.7716581 13.599598 146.86287 1020.8343 -10.560806 -10.560806 1020.8343 25.085532 395.73989 590.76038 9.2484696
 7 498.99447  -1.920965 2.9816599 0.94277145 1.0451006 0.022697092 0.11899849 0.053276441  0.9996451   0.01199596 1.9720524e-09 69.906124 0.28995184 0.14169559 0.70996255 0.24551809 0.24684505 2.5272859  7.489789 0.83030435 0.99306963 0.44709545 0.60928261 1.9720524 1.7727321 13.608257 147.00288 1019.3066 -10.658844 -10.658844 1019.3066  24.80489 395.86583 589.63803 8.9978754
13 499.79795 -1.9007414 2.9830323   0.942942 1.0451073 0.022700548 0.11895462 0.054004507 0.99966116   0.01256778 1.9747606e-09 69.927111 0.28969517 0.14165517 0.71021928  0.2455194 0.24684637 2.5266748 7.5619519   0.830577 0.99324665 0.44704426 0.60934775 1.9747606 1.7725837 13.607523 147.01065 1020.9154 -10.659735 -10.659735 1020.9154 24.801804 395.96648 591.20433 8.9427626
 1 499.30987 -1.9086711  2.987774 0.94282475  1.045136 0.022713966 0.11890065 0.056392071   0.999669  0.012340391 1.9841466e-09 69.967618   0.289277 0.14161462 0.71063754 0.24552455 0.24685154 2.5242956 7.7971917 0.83235257 0.99508179 0.44767648  0.6104299 1.9841466 1.7725244 13.605107 147.01007 1019.9401 -10.660155 -10.660155 1019.9401 24.955341  396.4473 589.64349 8.8939239
 6 500.22913 -1.9086711  2.987774 0.94282475  1.045136 0.022713966 0.11890065 0.056392071 0.99926433  0.012340391 1.9841466e-09 69.967618   0.289277 0.14161462 0.71063754 0.24552455 0.24685154 2.5242956 7.7971917 0.83235257 0.99508179 0.44767648  0.6104299 1.9841466 1.7725244 13.605107 147.01007 1021.7095 -10.625623 -10.625623 1021.7095 25.028676 396.43968 591.35617 8.8849773
 1 500.15125 -1.9101595 2.9878853 0.94280195 1.0451339 0.022712499 0.11891347 0.056474749  0.9992295  0.012298171 1.9843674e-09 69.961046 0.28935454 0.14162597 0.71055999 0.24552399 0.24685097 2.5245563 7.8059348 0.83245663 0.99525294 0.44779245 0.61054712 1.9843674 1.7724286 13.605371  147.0083 1021.5453 -10.621426 -10.621426 1021.5453 25.036254 396.49034 591.13123 8.8875168
15 500.07777 -1.9735664 2.9914856 0.93934085 1.0447686 0.022520326  0.1190082 0.056120101  1.0013952   0.01062756 1.9915246e-09 69.641138 0.29181813 0.14152853 0.70809561 0.24545503 0.24678177 2.5582342 7.8142814 0.83420031 0.99962571 0.45063662 0.61312414 1.9915246 1.7800835 13.635666 147.19701 1021.1819 -10.513192 -10.513192 1021.1819 25.838479  396.5379  589.9897 8.8158416
42 501.21982 -1.9590525 2.9979325 0.93905906 1.0448418 0.022521608 0.11877056 0.061028494   1.000098  0.010988729 2.0044053e-09 69.752615 0.29040032 0.14129217 0.70951369 0.24545549 0.24678222 2.5580079 8.2946147 0.83594155  1.0009115 0.45047891 0.61365628 2.0044053  1.774095 13.632329 147.25868 1023.7759 -10.668151 -10.668151 1023.7759 26.174053 398.19558 590.63452 8.7717816
10 501.09613 -1.9590525 2.9979325 0.93905906 1.0448418 0.022521608 0.11877056 0.061028494  1.0007745  0.010988729 2.0044053e-09 69.752615 0.29040032 0.14129217 0.70951369 0.24545549 0.24678222 2.5580079 8.2946147 0.83594155  1.0009115 0.45047891 0.61365628 2.0044053  1.774095 13.632329 147.25868 1023.4341 -10.620928 -10.620928 1023.4341 26.040147 398.18221 590.44907 8.7626844
62 500.71966 -1.9541932 2.9993182 0.93934915 1.0449241 0.022556837 0.11868515 0.061362217  1.0011024  0.011112373 2.0071848e-09 69.840949 0.28956332 0.14124199 0.71035092 0.24546783 0.24679461 2.5518182 8.3173496 0.83618088  1.0005647 0.44995803 0.61338919 2.0071848 1.7753697 13.626019 147.24143 1022.5827 -10.571705 -10.571705 1022.5827 26.021752 398.28925 589.52789 8.7438393
 2 500.95619 -1.9541932 2.9993182 0.93934915 1.0449241 0.022556837 0.11868515 0.061362217  1.0004324  0.011112373 2.0071848e-09 69.840949 0.28956332 0.14124199 0.71035092 0.24546783 0.24679461 2.5518182 8.3173496 0.83618088  1.0005647 0.44995803 0.61338919 2.0071848 1.7753697 13.626019 147.24143 1023.2203 -10.653965 -10.653965 1023.2203 26.154171 398.29466 590.01225  8.759221
21 501.96915 -1.9302146 2.9984537 0.94002162 1.0448811 0.022564004 0.11853314 0.061068428 1.0005141  0.011743171 2.0054502e-09 69.887267  0.2888831 0.14109715 0.71103125 0.24547033 0.24679712 2.5505643 8.2843694 0.83526479 0.99913725 0.44893684 0.61235703 2.0054502  1.774878 13.625889 147.27375 1025.2338 -10.647775 -10.647775 1025.2338 25.939721  398.1343 592.39913 8.7606972
13 502.28741 -1.9257748 2.9982044 0.94015785 1.0448213 0.022544561 0.11864928 0.060788126 1.0006107  0.011863837 2.0049503e-09 69.808659 0.28973246 0.14119384  0.7101817 0.24546354  0.2467903 2.5539695 8.2636085 0.83563546  1.0001433 0.44979584 0.61307859 2.0049503 1.7754307 13.630107 147.26579  1025.853 -10.639086 -10.639086  1025.853 25.859538 397.99176 593.16612 8.8355666
20 500.36972 -1.9721384 2.9960367 0.94018166 1.0448428 0.022564021 0.11855456 0.060084431 1.0003069  0.010662562  2.000609e-09  69.86651 0.28909868 0.14111859 0.71081562 0.24547034 0.24679712 2.5505613  8.188789 0.83459795 0.99848786 0.44874577 0.61198227  2.000609 1.7740814 13.627112 147.26811 1022.0622 -10.661385 -10.661385 1022.0622 25.809861 397.73455 589.78751 8.7302883
14 500.36899   -1.97209 2.9960687  0.9401855 1.0448431 0.022564072 0.11855352 0.060104194 1.0003048   0.01066375  2.000673e-09 69.867048 0.28909219 0.14111759 0.71082211 0.24547036 0.24679714 2.5505524 8.1906904  0.8346086 0.99849676 0.44874646 0.61198665  2.000673 1.7740681 13.627092 147.26833  1022.061 -10.661489 -10.661489  1022.061 25.809795 397.73455 589.78655 8.7300686
 5 500.79954 -1.9564514  2.996511 0.94040925 1.0448479 0.022561702 0.11850314 0.060400599 1.0003127  0.011054741 2.0015581e-09 69.884895 0.28883655 0.14106484  0.7110778 0.24546953 0.24679631 2.5509669 8.2193152 0.83462472 0.99838853 0.44855666 0.61186312 2.0015581  1.773801 13.626961 147.28428 1022.9213 -10.661099 -10.661099 1022.9213  25.76227 397.84677 590.58572 8.7265247
29 502.63035 -1.9901637   2.97856  0.9366309 1.0444686 0.022477769 0.11887451 0.049249415 1.0018521  0.010229074 1.9659486e-09  69.55181 0.29220384 0.14135228 0.70770968 0.24543984 0.24676652 2.5658017 7.1184592 0.82748809 0.99221899 0.44730599 0.60839164 1.9659486 1.7815362 13.648151 147.27905 1026.0497 -10.394499 -10.394499 1026.0497 26.259309 395.64396 595.18465 8.9617742
15 502.71531 -2.0302641 2.9770541 0.93654154  1.044469 0.022468426 0.11891626 0.048436351  1.001872 0.0093268703 1.9629903e-09 69.529079 0.29246197 0.14138468 0.70745149 0.24543644  0.2467631 2.5674801 7.0357897 0.82705344 0.99185991 0.44726846 0.60820631 1.9629903 1.7817505 13.649258 147.27837 1026.2078 -10.388582 -10.388582 1026.2078 26.224881 395.65294  595.0695 9.2604519
17 502.38216 -2.0291955 2.9772294 0.93755249 1.0444475 0.022440209 0.11899649 0.049519094 1.0010475 0.0093498464 1.9633345e-09 69.469338 0.29307298  0.1414367 0.70684033 0.24542598 0.24675261 2.5725939 7.1561042 0.82784617  0.9932374 0.44816459   0.609107 1.9633345  1.778208 13.653059 147.28851 1025.9266 -10.581143 -10.581143 1025.9266 25.917439 395.65685  595.0547 9.2976081
14 502.27144 -2.0234876 2.9770187 0.93736624 1.0444352 0.022441833 0.11902972 0.049383461 1.0010252 0.0094735421 1.9629208e-09 69.454568 0.29326989 0.14147155 0.70664338 0.24542659 0.24675322 2.5722978 7.1420558     0.8278  0.9932876 0.44829011 0.60917531 1.9629208 1.7783157 13.653408 147.27789 1025.7125  -10.58483  -10.58483 1025.7125 25.969752 395.64726 594.85279 9.2427408
21 502.30211 -2.0320533 2.9778711 0.93742094 1.0444319 0.022445508 0.11903671 0.049662533 1.0011505 0.0092885229 1.9645947e-09  69.45402 0.29329663 0.14148222 0.70661664 0.24542797  0.2467546 2.5716283 7.1705314  0.8281669 0.99373177 0.44850925  0.6094592 1.9645947  1.778839  13.65317 147.27194 1025.7303 -10.563025 -10.563025 1025.7303  25.96769 395.65811 594.85505 9.2494135
 8 502.78694 -1.9861799 2.9767038 0.93637599 1.0445515 0.022394522 0.11923528 0.049062242 1.0009495  0.010323336 1.9623029e-09 69.380585 0.29422443  0.1416298 0.70568866  0.2454085 0.24673506  2.581006 7.1214081 0.82835626 0.99448487  0.4493208 0.61008008 1.9623029 1.7788983 13.655601 147.27607 1026.7675 -10.596803 -10.596803 1026.7675 26.257373 395.65565 595.83644 9.0180149
22 502.63902 -2.0279147 2.9772551 0.93674268 1.0445423 0.022396894 0.11930843  0.04883267 1.0013572  0.009377461  1.963385e-09 69.353232 0.29461357 0.14170532 0.70529945 0.24540942 0.24673598 2.5805657 7.0978458 0.82896932 0.99541711  0.4499506 0.61073336  1.963385 1.7806967 13.655957 147.25404 1026.3212  -10.52157  -10.52157 1026.3212 26.122897 395.66356 595.34304 9.1916814
29 502.65852 -1.9850593 2.9769836 0.93639855 1.0445473 0.022389382 0.11933826 0.048679518 1.0013295  0.010350008  1.962852e-09 69.337933 0.29479002 0.14172764 0.70512296 0.24540649 0.24673305 2.5819615 7.0837227 0.82885886 0.99539427 0.45002535 0.61074339  1.962852 1.7807586 13.656691  147.2545 1026.3721 -10.527519 -10.527519 1026.3721 26.235459  395.6535  595.4953 8.9878211
 3 503.51013 -1.9787272 2.9930859 0.93626234 1.0446808 0.022443223 0.11899272 0.053987613 1.0040342  0.010502018 1.9947142e-09 69.552277 0.29237288 0.14143594 0.70754064 0.24542711 0.24675374 2.5720444 7.6159877 0.83412905  1.0001786 0.45102622 0.61336292 1.9947142 1.7905549 13.645865 147.28614 1025.7541 -9.3669251 -9.3669251 1025.7541  26.67185 396.11013 594.25844 8.7136922
11 504.54425 -1.9597494 2.9926089 0.93646571 1.0447108 0.022447892 0.11880767 0.053977311 1.0040137  0.010971112 1.9937631e-09  69.63297 0.29132362 0.14125556  0.7085901 0.24542886 0.24675549 2.5711948 7.6110656 0.83326421 0.99856254 0.44974939  0.6121765 1.9937631  1.789738 13.643694 147.33051 1027.8488 -9.3801281 -9.3801281 1027.8488 26.622101 396.12623 596.41793 8.6824992
13 503.89993 -1.9783214 2.9922242 0.93648114 1.0447164 0.022450174 0.11878239 0.053713576 1.0040966  0.010511837 1.9929961e-09 69.645879 0.29116824 0.14123257 0.70874551 0.24542971 0.24675635 2.5707802 7.5833901 0.83308863  0.9982596 0.44953469 0.61196588 1.9929961 1.7899934  13.64319 147.33453 1026.4525 -9.3263412 -9.3263412 1026.4525  26.60012 396.04798 595.13579 8.6686433
 5 504.06658 -1.9783214 2.9922242 0.93648114 1.0447164 0.022450174 0.11878239 0.053713576 1.0037657  0.010511837 1.9929961e-09 69.645879 0.29116824 0.14123257 0.70874551 0.24542971 0.24675635 2.5707802 7.5833901 0.83308863  0.9982596 0.44953469 0.61196588 1.9929961 1.7899934  13.64319 147.33453 1027.2021 -9.5344622 -9.5344622 1027.2021  26.66786 396.04303 595.82905 8.6621308
12 504.79451 -1.9584522  2.991567 0.93604153 1.0446952 0.022445081 0.11898644 0.053171823 1.0037278  0.011003931 1.9916867e-09 69.560956 0.29229077 0.14143152 0.70762277 0.24542781 0.24675444 2.5717062 7.5324613 0.83332453 0.99915161 0.45052793  0.6127283 1.9916867 1.7907566 13.645229 147.28574 1028.7034 -9.5571864 -9.5571864 1028.7034 26.784083  395.9695 597.21983 8.7299854
