#weight  minuslogpost      logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck        Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
24 534.22352 -0.79676747 2.9392983 0.93025912 1.0493726 0.022479004 0.11807728 0.070410924 0.99981785 0.15967338 1.8902577e-09 71.513885 0.27483341 0.14055628 0.72508479 0.24544029 0.24676697 2.5655803 9.1930837 0.78806053 0.93188944 0.41313723 0.57059368 1.8902577 1.6419611  13.50103 147.49056 1089.7796 -10.666266 -10.666266 1089.7796 23.604536 402.35407 652.67026 11.150703
34 534.47786 -0.78090631 2.9411341 0.93057666  1.049404 0.022480468 0.11812036 0.071352333 0.99976933 0.16561272 1.8937312e-09 71.510141 0.27494929 0.14060083  0.7249689 0.24544082  0.2467675 2.5653181 9.2808829 0.78896235 0.93298027  0.4136972 0.57130685 1.8937312  1.641884 13.500169 147.47748  1090.285 -10.664663 -10.664663  1090.285  23.59058  402.8935 653.05011 10.750853
 2 535.35462 -0.81292092 2.9396416 0.92968419 1.0493855 0.022477129 0.11843818 0.071105363 0.99892744 0.15384347 1.8909067e-09 71.384897 0.27653208 0.14091531 0.72338583 0.24543961 0.24676628 2.5659164 9.2651996 0.78944046 0.93436425 0.41513767 0.57247399 1.8909067 1.6402452 13.502463 147.39634  1091.863 -10.576889 -10.576889  1091.863 23.748535   402.873 654.27707  10.96441
 2 534.47074 -0.77245967 2.9394481 0.92973047 1.0494116 0.022465574 0.11823383 0.071737825 0.99850419 0.16886527  1.890541e-09 71.458567 0.27553936  0.1406994 0.72437871  0.2454354 0.24676206 2.5679938 9.3227665 0.78848372 0.93275069 0.41388964 0.57126635  1.890541 1.6378549 13.501929 147.46337 1089.9213 -10.489925 -10.489925 1089.9213 23.800195 403.19484 652.17025 10.756038
27 533.28473 -0.78376301 2.9383924 0.92871781 1.0495969 0.022484207 0.11871401 0.070670051 0.99829664 0.16452693 1.8885461e-09 71.362942 0.27725777 0.14119822 0.72266008 0.24544217 0.24676885 2.5646491 9.2288065 0.78959482 0.93469069 0.41576331 0.57296122 1.8885461 1.6396244 13.496858 147.31482 1087.4431 -10.436805 -10.436805 1087.4431  24.02841 402.69751  650.1575 10.559654
 6 533.15151 -0.78376301 2.9383924 0.92871781 1.0495969 0.022484207 0.11871401 0.070670051 0.99794839 0.16452693 1.8885461e-09 71.362942 0.27725777 0.14119822 0.72266008 0.24544217 0.24676885 2.5646491 9.2288065 0.78959482 0.93469069 0.41576331 0.57296122 1.8885461 1.6396244 13.496858 147.31482 1086.9674 -10.332193 -10.332193 1086.9674 24.086026 402.71938 649.76029 10.401695
 8 533.46235 -0.80240316 2.9385761 0.92875394 1.0495979 0.022487426 0.11869693  0.07078909 0.99793728 0.15761474 1.8888932e-09 71.372261 0.27715816 0.14118436 0.72275971 0.24544333 0.24677002 2.5640739  9.238679 0.78970776 0.93476335 0.41574807 0.57299169 1.8888932 1.6395353 13.496434 147.31569 1087.5818 -10.328533 -10.328533 1087.5818 24.065959 402.75074 650.15047 10.614588
20 535.25264 -0.81597097 2.9329193 0.93094321 1.0496665 0.022522702 0.11834948 0.068030667 0.99827957 0.15276682 1.8782382e-09  71.55244 0.27515433 0.14087218 0.72476396 0.24545587 0.24678261 2.5578149 8.9653404 0.78683998 0.93019541 0.41273813 0.56987618 1.8782382 1.6393058 13.489424 147.36852 1091.3695  -10.43213  -10.43213 1091.3695  23.41069 401.01892 655.04892 11.891008
19  534.6014 -0.76213502 2.9322686 0.93078385 1.0496629 0.022517429 0.11840766 0.067482657  0.9984182 0.17292787 1.8770163e-09 71.525492 0.27546512 0.14092509 0.72445311 0.24545401 0.24678074 2.5587459 8.9162657 0.78647128 0.92993467 0.41277765 0.56976992 1.8770163 1.6400359 13.490307 147.35892 1090.1403 -10.468752 -10.468752 1090.1403  23.47413 400.73477 654.78646 11.144944
 3 534.67705 -0.75997624 2.9315586 0.93092693 1.0496994 0.022511521 0.11841201 0.066894022 0.99863359 0.17378959 1.8756841e-09 71.531367 0.27541683 0.14092353 0.72450141 0.24545192 0.24677864 2.5597907 8.8624129 0.78629207  0.9296846 0.41264742 0.56961513 1.8756841 1.6408024 13.489851 147.36434 1090.3932 -10.519553 -10.519553 1090.3932  23.41876 400.43171 655.32968 11.213052
58  534.6235 -0.76105012 2.9315564 0.93092493 1.0496995 0.022511484 0.11841268 0.066893524 0.99863225 0.17336039   1.87568e-09 71.531117 0.27541998 0.14092416 0.72449826 0.24545191 0.24677863 2.5597972 8.8623878 0.78629922 0.92969467 0.41265353 0.56962194   1.87568 1.6408005 13.489856  147.3642 1090.2855  -10.51926  -10.51926 1090.2855 23.418127 400.43171  655.2102 11.225487
33 534.38376 -0.76105012 2.9315564 0.93092493 1.0496995 0.022511484 0.11841268 0.066893524 0.99976808 0.17336039   1.87568e-09 71.531117 0.27541998 0.14092416 0.72449826 0.24545191 0.24677863 2.5597972 8.8623878 0.78629922 0.92969467 0.41265353 0.56962194   1.87568 1.6408005 13.489856  147.3642 1090.0968 -10.664617 -10.664617 1090.0968 23.245649 400.41075 654.56368 11.876672
12  534.7472 -0.71129345 2.9213769 0.92982827 1.0498005  0.02266491 0.11850424 0.061712291  0.9992315 0.19440461 1.8566834e-09 71.663575 0.27487983 0.14116915 0.72503871 0.24550611 0.24683303 2.5329489 8.3320731 0.78139533 0.92304224 0.40967763 0.56579164 1.8566834 1.6411007 13.472225 147.16938 1090.7377 -10.621672 -10.621672 1090.7377   23.4411  398.0077 656.89887 12.390076
 2 534.09233 -0.72259061 2.9175857 0.93023577 1.0498761 0.022610606 0.11812614 0.060396987 0.99922108 0.18941283 1.8496576e-09 71.781144 0.27314091 0.14073674  0.7267779 0.24548665 0.24681349 2.5424336 8.2109922 0.77903834 0.91950405 0.40714791 0.56319076 1.8496576 1.6391972 13.473693 147.33014 1089.4254 -10.620383 -10.620383 1089.4254 23.253376 397.49684 654.89927 13.775934
39 534.47859 -0.69985903 2.9156121 0.92745543 1.0497562 0.022574201 0.11844111 0.058970246 0.99919096 0.19959101 1.8460109e-09 71.593773 0.27511595 0.14101531 0.72480243 0.24547389 0.24680069 2.5487826 8.0851669 0.77854944 0.92012868 0.40836084 0.56385202 1.8460109 1.6406402 13.482161 147.28686 1090.1903 -10.616557 -10.616557 1090.1903 23.855198 397.11482  656.1014  13.11887
29  529.7696 -0.77482564 2.9248968 0.92453174 1.0496218 0.022450002 0.11828611 0.060991645  1.0018572 0.16794782 1.8632303e-09 71.498233 0.27530552 0.14073611 0.72461264 0.24542964 0.24675628 2.5708114  8.309059  0.7816313 0.92438798 0.41011854  0.5661815 1.8632303 1.6492629 13.497601 147.46644 1080.3252 -10.392991 -10.392991 1080.3252 24.580493 397.99069 645.03679 12.717201
32 529.27031 -0.77482564 2.9248968 0.92453174 1.0496218 0.022450002 0.11828611 0.060991645  1.0014665 0.16794782 1.8632303e-09 71.498233 0.27530552 0.14073611 0.72461264 0.24542964 0.24675628 2.5708114  8.309059  0.7816313 0.92438798 0.41011854  0.5661815 1.8632303 1.6492629 13.497601 147.46644 1079.5343 -10.496859 -10.496859 1079.5343 24.648531  398.0058 644.42586 12.454147
24 530.85788 -0.79729437 2.9277134 0.92246066 1.0498153  0.02242538 0.11887967 0.065147534 0.99821093 0.15947978 1.8684857e-09 71.327396 0.27774417 0.14130505  0.7221736 0.24542038 0.24674698 2.5753075 8.7271294 0.78460718 0.92901792 0.41349927 0.56959152 1.8684857 1.6402247 13.497052 147.33639 1082.5415 -10.412857 -10.412857 1082.5415 25.380917 400.03211 645.21701 11.911439
 1  531.3035 -0.72641981 2.9131874 0.92091983  1.049898 0.022491887 0.11905924 0.057545034 0.99796621 0.18775011 1.8415402e-09 71.347347 0.27807226 0.14155112 0.72184556 0.24544493 0.24677162 2.5632781 7.9739561 0.77848044 0.92163464 0.41051264 0.56531059 1.8415402 1.6413387 13.488887 147.21469  1083.283 -10.338015 -10.338015  1083.283 25.585503 396.92198 648.19928 12.576256
 2 533.35249 -0.72641981 2.9131874 0.92091983  1.049898 0.022491887 0.11905924 0.057545034 0.99698421 0.18775011 1.8415402e-09 71.347347 0.27807226 0.14155112 0.72184556 0.24544493 0.24677162 2.5632781 7.9739561 0.77848044 0.92163464 0.41051264 0.56531059 1.8415402 1.6413387 13.488887 147.21469 1086.5876 -9.9413226 -9.9413226 1086.5876 25.774227 396.92886 651.94492 11.939619
17 532.32897 -0.84300007 2.9130257 0.92101734 1.0499107 0.022506213 0.11897162 0.057230731 0.99725428 0.14354892 1.8412425e-09 71.395722 0.27755178 0.14147783 0.72236615 0.24545004 0.24677675 2.5607312 7.9380263 0.77871325 0.92159789 0.41025093 0.56521486 1.8412425 1.6421053 13.486723  147.2225 1084.7895   -10.0658   -10.0658 1084.7895 25.609082 396.81836 648.39977 13.962326
 2 531.93202 -0.74834507 2.9153423 0.91813432  1.049899 0.022566244 0.11835667 0.057911093 0.99796702 0.17850687 1.8455128e-09 71.666779 0.27437582 0.14092291 0.72554273 0.24547111  0.2467979 2.5501728 7.9815754 0.77575197  0.9163554 0.40634583 0.56144775 1.8455128 1.6436757 13.478433 147.31818 1084.5406 -10.338281 -10.338281 1084.5406 26.744337 397.06909 648.01348   12.7137
 6 529.18588 -0.78955279 2.9160735 0.91831121  1.049944 0.022572163 0.11830512 0.058173547 0.99810019  0.1623481 1.8468627e-09  71.70613 0.27398601 0.14087728 0.72593262 0.24547318 0.24679998 2.5491385 8.0053518 0.77612413 0.91654342 0.40625188 0.56151749 1.8468627 1.6440148 13.476315 147.32529 1079.1321 -10.380177 -10.380177 1079.1321 26.665013  397.1545 641.98429 13.328297
30 529.11743 -0.79574409 2.9160669 0.91829736 1.0499437 0.022572714 0.11830493 0.058177332 0.99809172 0.16005008 1.8468506e-09 71.706562 0.27398341 0.14087764 0.72593523 0.24547337 0.24680017 2.5490423  8.005595 0.77614795 0.91656879 0.40626242 0.56153339 1.8468506 1.6439916 13.476269 147.32473 1078.9901 -10.377599 -10.377599 1078.9901 26.662056  397.1454 641.74499 13.437617
13 529.22913 -0.79574409 2.9160669 0.91829736 1.0499437 0.022572714 0.11830493 0.058177332 0.99754109 0.16005008 1.8468506e-09 71.706562 0.27398341 0.14087764 0.72593523 0.24547337 0.24680017 2.5490423  8.005595 0.77614795 0.91656879 0.40626242 0.56153339 1.8468506 1.6439916 13.476269 147.32473 1078.8287 -10.185221 -10.185221 1078.8287 26.775865 397.15103 641.86756 13.034256
18 529.85209 -0.85518572 2.9089164 0.92050736 1.0499085 0.022477379 0.11831015 0.052238897   1.000049 0.13957714 1.8336917e-09 71.611138 0.27453835 0.14078753 0.72538007  0.2454397 0.24676638 2.5658716  7.430469 0.77482084 0.91561101 0.40597829 0.56085688 1.8336917   1.65178 13.486698 147.42952 1081.0416 -10.668728 -10.668728 1081.0416 25.647847 395.81767 644.16883 15.407287
12 528.61313 -0.83298173 2.9136747 0.92120364 1.0499892  0.02252187 0.11761542 0.054005903  1.0012619 0.14689881 1.8424379e-09 71.931605 0.27084088 0.14013729 0.72907827 0.24545558 0.24678231 2.5579617 7.5898604 0.77407715 0.91269227 0.40284813 0.55842236 1.8424379 1.6538036 13.476829  147.5652 1078.3093 -10.541529 -10.541529 1078.3093 25.632266 396.02732 641.36524 15.284501
86  528.4207 -0.83298173 2.9136747 0.92120364 1.0499892  0.02252187 0.11761542 0.054005903   1.001057 0.14689881 1.8424379e-09 71.931605 0.27084088 0.14013729 0.72907827 0.24545558 0.24678231 2.5579617 7.5898604 0.77407715 0.91269227 0.40284813 0.55842236 1.8424379 1.6538036 13.476829  147.5652 1078.0005 -10.579547 -10.579547 1078.0005 25.671344 396.03937  641.1836 15.106197
44 528.36695 -0.82940887 2.9136758 0.92119009 1.0499882 0.022522518 0.11761829 0.054011564  1.0010471  0.1481123 1.8424399e-09 71.930752 0.27085411 0.14014081 0.72906504 0.24545581 0.24678254 2.5578473 7.5903336 0.77405969 0.91267709 0.40284888 0.55841658 1.8424399 1.6537866 13.476808 147.56371 1077.8963 -10.581203 -10.581203 1077.8963 25.680061 396.02865 641.17561 15.011982
20 528.25974 -0.82882864 2.9132015 0.92102735 1.0499739 0.022514903  0.1177045 0.053556666   1.001162 0.14831031 1.8415662e-09 71.887615 0.27133134  0.1402194 0.72858771 0.24545312 0.24677984 2.5591923 7.5473239 0.77416376 0.91307364 0.40325784 0.55873751 1.8415662  1.654507 13.478366 147.54917 1077.6413 -10.560906 -10.560906 1077.6413 25.700399 395.96399 641.08558 14.891322
19 528.88257 -0.82882864 2.9132015 0.92102735 1.0499739 0.022514903  0.1177045 0.053556666  1.0017364 0.14831031 1.8415662e-09 71.887615 0.27133134  0.1402194 0.72858771 0.24545312 0.24677984 2.5591923 7.5473239 0.77416376 0.91307364 0.40325784 0.55873751 1.8415662  1.654507 13.478366 147.54917 1078.6206 -10.427725 -10.427725 1078.6206 25.590934 395.96231 641.67876 15.388593
 3 529.51031 -0.80365168 2.9059166  0.9185468 1.0499423 0.022492494 0.11799941 0.049632315  1.0015237 0.15716228 1.8281993e-09 71.749346 0.27290747 0.14049191 0.72701127 0.24544515 0.24677184 2.5631698 7.1540505 0.77162367 0.91095425 0.40310042 0.55771124 1.8281993 1.6554401  13.48283 147.49546  1079.987 -10.483187 -10.483187  1079.987 26.159357 395.67831 642.74499 15.404324
19 528.01617 -0.82426422 2.9101072 0.92010203 1.0496504 0.022407702 0.11815762 0.052612995  1.0010056 0.14987727 1.8358766e-09  71.51899 0.27481185 0.14056532 0.72510637  0.2454136 0.24674019 2.5785639  7.480823 0.77459964 0.91593912  0.4060645 0.56083635 1.8358766 1.6525112 13.500359 147.54793 1077.2084 -10.588029 -10.588029 1077.2084 25.665497 395.87651 640.90635 14.760038
 9 527.97278 -0.81698875 2.9100882 0.92003966 1.0496576 0.022405129 0.11815703 0.052701216  1.0009167 0.15240922 1.8358417e-09 71.519496 0.27480178 0.14056216 0.72511644 0.24541261 0.24673919 2.5790397 7.4904016 0.77454606 0.91587252 0.40602896 0.56079242 1.8358417 1.6521883   13.5004 147.55096  1077.149   -10.6017   -10.6017  1077.149 25.694865 395.87787 640.96416 14.612076
 1 527.71906 -0.81698875 2.9100882 0.92003966 1.0496576 0.022405129 0.11815703 0.052701216 0.99997368 0.15240922 1.8358417e-09 71.519496 0.27480178 0.14056216 0.72511644 0.24541261 0.24673919 2.5790397 7.4904016 0.77454606 0.91587252 0.40602896 0.56079242 1.8358417 1.6521883   13.5004 147.55096 1076.7758 -10.668865 -10.668865 1076.7758 25.877211 395.85104  641.1936 13.854001
21 527.46316 -0.82247482 2.9103504 0.91995594 1.0496582 0.022406324 0.11814567 0.052794397   1.000011 0.15049608 1.8363232e-09 71.524869 0.27474062 0.14055199 0.72517761 0.24541307 0.24673965 2.5788186 7.4994885 0.77460881 0.91591231 0.40601667 0.56080664 1.8363232 1.6523137 13.500214 147.55266 1076.2641  -10.66891  -10.66891 1076.2641 25.903179 395.88921 640.52832 13.943424
 1 527.56138 -0.85180087 2.9097224 0.92005825 1.0496451 0.022393584 0.11814634 0.052586287 0.99995543 0.14066924 1.8351704e-09 71.509287 0.27483676 0.14053992 0.72508143 0.24540813 0.24673469 2.5811804  7.480954 0.77462192  0.9160276 0.40609458 0.56086519 1.8351704 1.6519638 13.501852 147.56672 1076.4603 -10.668761 -10.668761 1076.4603 25.811633 395.87423 640.01969  14.75473
40 527.54704 -0.84242628 2.9086764  0.9191751 1.0495618 0.022394863 0.11804087 0.052490225 0.99963355  0.1437387 1.8332518e-09 71.520425 0.27454748 0.14043574 0.72537073 0.24540863 0.24673519 2.5809428 7.4690582 0.77346455 0.91458773 0.40527437 0.55987977 1.8332518 1.6505538 13.503666 147.59345 1076.4104 -10.658177 -10.658177 1076.4104 26.072423 395.84171 639.70319 14.793121
 7   528.223 -0.81887074 2.9069993 0.91821127 1.0494379 0.022372666 0.11823292 0.051592893 0.99950078  0.1517502 1.8301797e-09 71.388859 0.27589365 0.14060559 0.72402426 0.24539992 0.24672645   2.58508 7.3843683 0.77310972 0.91501016 0.40608036 0.56030766 1.8301797 1.6507478 13.510318 147.56738  1077.744 -10.648982 -10.648982  1077.744 26.315699 395.78912 641.58911 14.050037
 3 529.02295 -0.87089632 2.9062722 0.91798843 1.0494751 0.022365338 0.11834619 0.051152132 0.99943614 0.13461817 1.8288495e-09  71.35397 0.27637158 0.14071153 0.72354625 0.24539702 0.24672354 2.5864522 7.3422381 0.77353259 0.91573443 0.40665424 0.56085676 1.8288495 1.6510027 13.510473 147.54511 1079.3329 -10.643485 -10.643485 1079.3329  26.29818 395.72094 641.99392 15.319842
76 529.52656 -0.86596182 2.9027453 0.92161769 1.0495132 0.022457429 0.11794893  0.05038903 0.99899137 0.13615644 1.8224107e-09 71.590725 0.27395122 0.14040635 0.72596715  0.2454324 0.24675905  2.569465 7.2381251 0.77138488 0.91168066 0.40374554 0.55807097 1.8224107 1.6477028 13.498494 147.54807 1080.2282 -10.587534 -10.587534 1080.2282 25.234627 395.66713 642.58702 16.739417
15 529.38145 -0.86285079 2.9025103 0.92181278  1.049508 0.022456949 0.11793281 0.050340398 0.99896368 0.13713528 1.8219826e-09  71.59445 0.27389034 0.14038976 0.72602804 0.24543222 0.24675887 2.5695518 7.2329442 0.77127296 0.91152467 0.40364211   0.557959 1.8219826  1.647476 13.498618 147.55291 1079.9289 -10.583003 -10.583003 1079.9289 25.177271 395.67221 642.35828 16.721147
36 528.35838 -0.86285079 2.9025103 0.92181278  1.049508 0.022456949 0.11793281 0.050340398 0.99760775 0.13713528 1.8219826e-09  71.59445 0.27389034 0.14038976 0.72602804 0.24543222 0.24675887 2.5695518 7.2329442 0.77127296 0.91152467 0.40364211   0.557959 1.8219826  1.647476 13.498618 147.55291  1077.139 -10.211092 -10.211092  1077.139 25.429931 395.68734 640.55896 15.462719
49 529.30941 -0.86285079 2.9025103 0.92181278  1.049508 0.022456949 0.11793281 0.050340398 0.99892733 0.13713528 1.8219826e-09  71.59445 0.27389034 0.14038976 0.72602804 0.24543222 0.24675887 2.5695518 7.2329442 0.77127296 0.91152467 0.40364211   0.557959 1.8219826  1.647476 13.498618 147.55291 1079.7726 -10.576871 -10.576871 1079.7726 25.183964 395.67221 642.23028 16.686104
16 529.12706 -0.81740635 2.9014406 0.92194088 1.0496371 0.022483743 0.11791068 0.049766101 0.99888255 0.15226274 1.8200346e-09 71.669668 0.27332481 0.14039442 0.72659375   0.245442 0.24676869 2.5647319  7.167814  0.7705064 0.91014074 0.40282441 0.55711649 1.8200346  1.647606 13.492134  147.5289 1079.3922 -10.569024 -10.569024 1079.3922 25.214089 395.68117 642.72059 15.776315
 5 528.60292 -0.84310985 2.9021447 0.92186925 1.0496238 0.022493565  0.1178941 0.050008306 0.99897725 0.14351264 1.8213166e-09 71.679572 0.27323614 0.14038767 0.72668243 0.24544553 0.24677223 2.5629789 7.1906313 0.77079165 0.91041478 0.40290817 0.55727754 1.8213166  1.647968 13.491476 147.52236 1078.3763 -10.585238 -10.585238 1078.3763 25.224492 395.65288 641.18051 16.318437
13 527.81951 -0.83565801 2.9119976 0.92323099 1.0497977 0.022514976 0.11880795 0.052143629  1.0005729 0.14599635 1.8393505e-09 71.423872 0.27702938 0.14132292 0.72288861 0.24545315 0.24677987 2.5591794  7.420024  0.7782351 0.92085048   0.409613 0.56460181 1.8393505 1.6571931 13.488418 147.25608 1076.9243 -10.642661 -10.642661 1076.9243 25.004428  395.8142 643.14016 12.965567
35 527.84253 -0.82252718  2.912136 0.92316478  1.049787 0.022517641 0.11882367 0.052232421  1.0005317 0.15047793  1.839605e-09  71.41679 0.27712037 0.14134131 0.72279761 0.24545409 0.24678082 2.5587084 7.4287616 0.77823042  0.9208906  0.4096778 0.56464478  1.839605 1.6571281 13.488533 147.24881 1076.9777 -10.646304 -10.646304 1076.9777 25.041929 395.80637 643.47664 12.652737
43 527.62897 -0.82468402 2.9119838 0.92268475 1.0497844 0.022511762 0.11895146 0.051934885  1.0005744 0.14973247 1.8393251e-09 71.364506 0.27776596 0.14146322  0.7221519 0.24545201 0.24677873 2.5597481 7.4014588 0.77852002 0.92157069 0.41030735 0.56518359 1.8393251 1.6578622 13.489747 147.22085  1076.543 -10.642521 -10.642521  1076.543 25.159421 395.75771 643.11411 12.511725
19  528.1148 -0.81209556 2.9120689 0.92302889  1.049788 0.022507655 0.11887178 0.052383196  1.0003279 0.15413613 1.8394816e-09 71.391144 0.27739431 0.14137943 0.72252361 0.24545055 0.24677727 2.5604754 7.4470546 0.77832298 0.92116554 0.40992899 0.56485144 1.8394816 1.6565173 13.489698 147.24692 1077.5502 -10.660319 -10.660319 1077.5502 25.088176 395.81875 644.21992 12.423399
13 527.70968 -0.82610461 2.9121062 0.92303821 1.0497902 0.022510248  0.1188583 0.052400404  1.0003372 0.14924349 1.8395503e-09 71.398988 0.27731201 0.14136855 0.72260593 0.24545147 0.24677819 2.5600162 7.4480589 0.77836098  0.9211599 0.40988818 0.56483711 1.8395503 1.6565222 13.489321 147.24769  1076.739 -10.659822 -10.659822  1076.739  25.07313 395.80925 643.16271 12.693913
 9 527.71513 -0.82610461 2.9121062 0.92303821 1.0497902 0.022510248  0.1188583 0.052400404  1.0003089 0.14924349 1.8395503e-09 71.398988 0.27731201 0.14136855 0.72260593 0.24545147 0.24677819 2.5600162 7.4480589 0.77836098  0.9211599 0.40988818 0.56483711 1.8395503 1.6565222 13.489321 147.24769 1076.7528 -10.661288 -10.661288 1076.7528 25.078296 395.80925 643.19067 12.674621
15 531.09124 -0.88104511 2.9127699 0.92277899  1.049882 0.022491935 0.11888234 0.052532894  1.0004557 0.13150882 1.8407715e-09 71.406095 0.27726804 0.14137427 0.72264991 0.24544495 0.24677164 2.5632694 7.4660868 0.77910586 0.92199556 0.41024791 0.56535524 1.8407715 1.6571827  13.48857 147.26221 1083.4871 -10.652304 -10.652304 1083.4871 25.100778  395.8238 648.66446 13.898055
 8 528.11692 -0.80317481   2.91155 0.92093086 1.0493862 0.022365767 0.11957782 0.052426451 0.99960349 0.15733495 1.8385274e-09 70.877387  0.2825533 0.14194359 0.71736343 0.24539719 0.24672371 2.5863717 7.4920081 0.78033446 0.92688731 0.41479258 0.56892613 1.8385274 1.6555148 13.518423 147.21738 1077.5465 -10.656342 -10.656342 1077.5465 25.523535 395.88881 644.90661 11.227554
